04.06.15,1/4,male,Jiri Vesely,Filip Krajinovic,"6-4, 6-4",Prostejov Challenger,Clay,36/60 (60%),42/75 (56%),29/36 (81%),29/42 (69%),14/24 (58%),16/33 (48%),2/6 (33%),0/3 (0%),30/75 (40%),17/60 (28%),73/135 (54%),62/135 (46%),0,2,6,2,Czech Republic,"10.07.93, 21 years",-,-,-,-,41,1053,704.530 $,Serbia,"27.02.92, 23 years",-,-,-,-,99,527,358.872 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Nino Serdarusic,Petar Trendafilov,"6-1, 7-5",Bosnia &,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Croatia,"13.12.96, 18 years",-,-,-,-,-,-,4.151 $,Bulgaria,"11.09.84, 30 years",-,-,-,-,837,21,12.423 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,2nd round,female,Sara Sorribes Tormo,Jasmine Paolini,"7-5, 6-1",Brescia,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Spain,"08.10.96, 18 years",-,-,-,-,156,336,-,Italy,"04.01.96, 19 years",-,-,-,-,342,104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30.05.15,3rd round,female,Cristina-Andreea Mitu,Francesca Schiavone,"7-5, 6-4",Paris,Clay,49/79 (62%),38/72 (53%),30/49 (61%),23/38 (61%),16/30 (53%),16/34 (47%),5/12 (42%),3/9 (33%),33/72 (46%),33/79 (42%),79/151 (52%),72/151 (48%),7,6,1,2,Romania,"22.09.91, 23 years",-,-,-,-,100,598,-,Italy,"23.06.80, 34 years",166 cm,64 kg,1998,Right-handed,92,652,10.230.306 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1/4,female,Timea Bacsinszky,Alison Van Uytvanck,"6-4, 7-5",Paris,Clay,57/75 (76%),49/78 (63%),36/57 (63%),30/49 (61%),12/18 (67%),12/29 (41%),4/14 (29%),2/6 (33%),36/78 (46%),27/75 (36%),84/153 (55%),69/153 (45%),2,3,3,5,Switzerland,"08.06.89, 26 years",170 cm,62 kg,2004,Right-handed,24,1958,1.573.449 $,Belgium,"26.03.94, 21 years",-,-,-,-,93,647,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,Pascal Brunner,Moritz Baumann,"6-3, 7-5",Slovenia F1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Austria,"11.06.89, 25 years",-,-,-,-,518,65,28.324 $,Germany,"09.05.87, 28 years",-,-,-,-,647,40,39.113 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,Peter Heller,Mike Urbanija,"7-5, 6-1",Slovenia F1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Germany,"12.08.92, 22 years",-,-,-,-,453,87,32.345 $,Slovenia,"26.12.89, 25 years",-,-,-,-,712,32,18.801 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Nik Razborsek,Luca Pancaldi,"6-3, 6-1",Slovenia F1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Slovenia,"04.10.93, 21 years",-,-,-,-,792,22,12.679 $,Italy,"21.06.93, 21 years",-,-,-,-,725,31,10.757 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,Adam Majchrowicz,Marek Semjan,"6-1, 6-2",Slovenia F1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Poland,"05.10.91, 23 years",-,-,-,-,-,-,8.048 $,Slovakia,"07.11.87, 27 years",-,-,-,-,575,54,179.126 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Danylo Kalenichenko,Gabor Borsos,"6-4, 6-1",Slovenia F1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ukraine,"02.02.94, 21 years",-,-,-,-,896,16,7.344 $,Hungary,"30.06.91, 23 years",-,-,-,-,-,-,4.748 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Jacob Grills,Tomislav Ternar,"6-4, 6-2",Slovenia F1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Australia,"18.06.95, 19 years",-,-,-,-,576,54,19.915 $,Slovenia,"16.09.90, 24 years",-,-,-,-,791,25,28.448 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Filippo Leonardi,Aljaz Radinski,"0-6, 7-5, 6-4",Slovenia F1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Italy,"22.12.87, 27 years",-,-,-,-,688,35,49.942 $,Slovenia,"08.06.95, 20 years",-,-,-,-,-,-,1.974 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21.05.15,q 2,female,Veronica Cepede Royg,Laura Siegemund,"6-3, 7-5",Paris,Clay,45/80 (56%),41/57 (72%),31/45 (69%),23/41 (56%),14/35 (40%),2/16 (13%),6/7 (86%),4/9 (44%),32/57 (56%),35/80 (44%),77/137 (56%),60/137 (44%),0,4,2,1,Paraguay,"21.01.92, 23 years",-,-,-,-,173,300,-,Germany,"04.03.88, 27 years",-,-,-,-,132,417,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21.05.15,q 2,female,Andrea Hlavackova,Alberta Brianti,"6-4, 6-77, 6-3",Paris,Clay,80/120 (67%),66/95 (69%),46/80 (58%),37/66 (56%),19/40 (48%),11/29 (38%),8/11 (73%),6/15 (40%),47/95 (49%),55/120 (46%),112/215 (52%),103/215 (48%),3,6,3,2,Czech Republic,"10.08.86, 28 years",-,-,-,-,190,275,2.753.647 $,Italy,"05.04.80, 35 years",-,-,-,-,183,282,1.205.115 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24.05.15,1st round,female,Elena Vesnina,Kirsten Flipkens,"2-6, 6-3, 6-3",Paris,Clay,64/89 (72%),50/82 (61%),41/64 (64%),26/50 (52%),7/25 (28%),15/32 (47%),6/12 (50%),5/12 (42%),41/82 (50%),41/89 (46%),89/171 (52%),82/171 (48%),3,5,2,4,Russia,"01.08.86, 28 years",176 cm,60 kg,-,Right-handed,82,688,5.936.025 $,Belgium,"10.01.86, 29 years",165 cm,55 kg,2003,Right-handed,71,815,2.590.483 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24.05.15,1st round,female,Polona Hercog,Shuai Peng,"6-0, 2-0 retired Shuai Peng",Paris,Clay,12/19 (63%),18/27 (67%),11/12 (92%),4/18 (22%),5/7 (71%),3/9 (33%),-,-,20/27 (74%),3/19 (16%),36/46 (78%),10/46 (22%),0,2,5,0,Slovenia,"20.01.91, 24 years",-,-,-,-,75,745,1.669.194 $,China,"08.01.86, 29 years",173 cm,61 kg,-,Right-handed,26,1842,6.797.176 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25.05.15,1st round,female,Angelique Kerber,Timea Babos,"6-0, 6-1",Paris,Clay,24/34 (71%),29/51 (57%),19/24 (79%),10/29 (34%),6/10 (60%),9/22 (41%),6/7 (86%),0/1 (0%),32/51 (63%),9/34 (26%),57/85 (67%),28/85 (33%),2,2,,,Germany,"18.01.88, 27 years",173 cm,68 kg,-,Left-handed,11,3230,7.287.122 $,Hungary,"10.05.93, 22 years",-,-,-,-,81,693,1.019.401 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,David Gorsic,Levente Godry,"3-6, 6-2, 7-66",Slovenia F1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Slovenia,"02.12.91, 23 years",-,-,-,-,-,-,-,Hungary,"17.04.92, 23 years",-,-,-,-,-,-,12.564 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1/4,male,Corentin Denolly,Juan Pablo Ficovich,"6-0, 7-66",French Open,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,France,"06.06.97, 18 years",-,-,-,-,795,24,1.671 $,Argentina,"24.01.97, 18 years",-,-,-,-,687,35,7.187 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29.05.15,2nd round,female,Karin Knapp/Roberta Vinci,Anna-Lena Groenefeld/Alexandra Panova,"6-4, 3-6, 6-0",Paris,Clay,49/75 (65%),79/106 (75%),37/49 (76%),44/79 (56%),13/26 (50%),13/27 (48%),5/15 (33%),2/5 (40%),49/106 (46%),25/75 (33%),99/181 (55%),82/181 (45%),0,1,1,5,Italy,"28.06.87, 27 years",180 cm,72 kg,2002,Right-handed,-,-,-,Italy,"18.02.83, 32 years",163 cm,60 kg,1999,Right-handed,-,-,-,Germany,"04.06.85, 30 years",180 cm,67 kg,2003,Right-handed,-,-,-,Russia,"02.03.89, 26 years",-,-,-,-,-,-,-
04.06.15,2nd round,male,Steven De Waard,Tudor Sulea,"7-5, 6-71, 7-5",Bosnia &,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Australia,"05.05.91, 24 years",-,-,-,-,-,-,5.153 $,Romania,"24.04.94, 21 years",-,-,-,-,-,-,6.052 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30.05.15,3rd round,female,Sara Errani,Andrea Petkovic,"6-3, 6-3",Paris,Clay,59/69 (86%),36/50 (72%),35/59 (59%),17/36 (47%),3/10 (30%),5/14 (36%),6/8 (75%),3/10 (30%),28/50 (56%),31/69 (45%),66/119 (55%),53/119 (45%),1,1,0,1,Italy,"29.04.87, 28 years",165 cm,61 kg,-,Right-handed,17,2140,10.442.818 $,Germany,"09.09.87, 27 years",180 cm,69 kg,2006,Right-handed,10,3310,4.459.222 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20.05.15,q 1,female,Naomi Broady,Cagla Buyukakcay,"6-1, 7-64",Paris,Clay,50/77 (65%),58/77 (75%),38/50 (76%),37/58 (64%),11/27 (41%),3/19 (16%),4/8 (50%),2/8 (25%),37/77 (48%),28/77 (36%),86/154 (56%),68/154 (44%),5,3,9,2,United Kingdom,"28.02.90, 25 years",-,-,-,-,238,194,-,Turkey,"28.09.89, 25 years",-,-,-,-,139,396,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21.05.15,q 2,female,Maryna Zanevska,Yafan Wang,"0-6, 6-4, 9-7",Paris,Clay,71/107 (66%),80/101 (79%),33/71 (46%),36/80 (45%),16/36 (44%),10/21 (48%),9/13 (69%),10/20 (50%),55/101 (54%),58/107 (54%),104/208 (50%),104/208 (50%),2,2,0,1,Ukraine,"24.08.93, 21 years",-,-,-,-,140,396,-,China,"30.04.94, 21 years",-,-,-,-,135,407,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
04.06.15,2nd round,male,Kareem Allaf,Sherif Sabry,2-0 retired Sherif Sabry,Lebanon F1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Syria,"22.03.98, 17 years",-,-,-,-,-,-,-,Egypt,"29.08.86, 28 years",-,-,-,-,524,64,87.773 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24.05.15,1st round,female,Donna Vekic,Caroline Garcia,"3-6, 6-3, 6-2",Paris,Clay,58/92 (63%),52/82 (63%),42/58 (72%),31/52 (60%),15/34 (44%),15/30 (50%),5/8 (63%),3/12 (25%),36/82 (44%),35/92 (38%),93/174 (53%),81/174 (47%),9,7,13,5,Croatia,"28.06.96, 18 years",-,-,-,-,165,317,-,France,"16.10.93, 21 years",-,-,-,-,31,1475,1.216.163 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
04.06.15,1/4,male,Thomas Fancutt,Keisuke Watanuki,"7-5, 7-66",Japan F5,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Australia,"25.02.95, 20 years",-,-,-,-,-,-,1.280 $,Japan,"19.11.93, 21 years",-,-,-,-,-,-,2.615 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25.05.15,1st round,female,Alize Cornet,Roberta Vinci,"4-6, 6-4, 6-1",Paris,Clay,64/93 (69%),55/87 (63%),38/64 (59%),28/55 (51%),13/29 (45%),13/32 (41%),7/13 (54%),5/13 (38%),46/87 (53%),42/93 (45%),97/180 (54%),83/180 (46%),5,1,2,0,France,"22.01.90, 25 years",171 cm,59 kg,-,-,29,1700,3.726.903 $,Italy,"18.02.83, 32 years",163 cm,60 kg,1999,Right-handed,38,1291,7.798.080 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28.05.15,1st round,female,Janette Husarova/Paula Kania,Klaudia Jans-Ignacik/Andreja Klepac,"7-65, 7-63",Paris,Clay,56/77 (73%),52/88 (59%),35/56 (63%),28/52 (54%),11/21 (52%),18/36 (50%),5/8 (63%),5/7 (71%),42/88 (48%),31/77 (40%),88/165 (53%),77/165 (47%),0,7,0,1,Slovakia,"04.06.74, 41 years",-,-,-,-,-,-,-,Poland,"06.11.92, 22 years",-,-,-,-,-,-,-,Poland,"24.09.84, 30 years",-,-,-,-,-,-,-,Slovenia,"13.03.86, 29 years",175 cm,69 kg,2004,Right-handed,-,-,-
02.06.15,1st round,male,Yuri Andrade,David Chaplefeh Forchap,"6-2, 1-6, 6-3",Mozambique F1,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Brazil,"30.05.95, 20 years",-,-,-,-,-,-,4.854 $,Germany,"11.06.94, 20 years",-,-,-,-,-,-,2.628 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Jorge Brian Panta Herreros,Nicolas Ferrando,"6-4, 6-4",Mexico F5,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Peru,"22.07.95, 19 years",-,-,-,-,586,50,14.719 $,Argentina,"25.06.96, 18 years",-,-,-,-,-,-,570 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Danilo Petrovic,Filip Grbic,"6-4, 6-2",Bosnia &,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Serbia,"24.01.92, 23 years",-,-,-,-,445,90,42.579 $,Serbia,"30.06.97, 17 years",-,-,-,-,-,-,908 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Franjo Raspudic,Volodymyr Kaszycki,"6-1, 6-0",Bosnia &,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bosnia and Herzeg.,"15.11.90, 24 years",-,-,-,-,717,32,19.227 $,Ukraine,"22.11.96, 18 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,Steven De Waard,Denis Bejtulahi,"4-6, 7-6, 5, 2-0 retired Denis Bejtulahi",Bosnia &,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Australia,"05.05.91, 24 years",-,-,-,-,-,-,5.153 $,Serbia,"01.06.87, 28 years",-,-,-,-,604,47,22.716 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,2nd round,female,Claudia Giovine,Cindy Burger,"6-2, 6-3",Brescia,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Italy,"18.07.90, 24 years",-,-,-,-,462,60,-,Holland,"25.11.92, 22 years",-,-,-,-,196,267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,Pirmin Haenle,Denis Kapric,"6-4, 6-74, 6-3",Slovenia F1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Germany,"31.10.88, 26 years",197 cm,85 kg,-,Right-handed,727,31,41.211 $,Germany,"24.08.94, 20 years",-,-,-,-,-,-,2.114 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1st round,female,Kajsa Rinaldo Persson,Emma Flood,"6-2, 6-4",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sweden,"11.11.97, 17 years",-,-,-,-,573,37,-,Norway,"13.10.90, 24 years",-,-,-,-,530,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1/4,female,Despina Papamichail,Britt Geukens,"0-6, 6-3, 7-65",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Greece,"09.02.93, 22 years",-,-,-,-,379,89,-,Belgium,"23.02.96, 19 years",-,-,-,-,769,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1st round,female,Caroline Rohde-Moe,Sadafmoh Tolibova,"6-4, 6-4",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Norway,"10.04.92, 23 years",-,-,-,-,785,18,-,Belarus,"16.06.96, 18 years",-,-,-,-,650,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,qual.,female,Amelie Intert,Marcelina Podlinska,"6-1, 6-1",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Germany,"30.06.96, 18 years",-,-,-,-,-,-,-,Poland,"27.05.99, 16 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1st round,female,Nina Stadler,Melanie Klaffner,"6-4, 6-2",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Switzerland,"11.10.95, 19 years",-,-,-,-,876,13,-,Austria,"22.05.90, 25 years",171 cm,58 kg,-,Right-handed,436,67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,2nd round,female,Yuuki Tanaka,Sri Peddi Reddy,"6-2, 6-3",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Japan,"07.03.90, 25 years",-,-,-,-,448,64,-,India,"04.10.95, 19 years",-,-,-,-,692,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1st round,female,Aleksandrina Naydenova,Danielle Konotoptseva,"6-1, 6-3",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bulgaria,"29.02.92, 23 years",-,-,-,-,294,137,-,United Kingdom,"05.01.95, 20 years",-,-,-,-,876,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1st round,female,Camilla Rosatello,Valeriya Denisenko,"7-5, 6-2",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Italy,"28.05.95, 20 years",-,-,-,-,796,17,-,Russia,"22.06.99, 15 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1st round,female,Marcelina Podlinska/Zuzanna Wilk,India Maggen/Francesca Stephenson,"6-4, 3-6, 10-8",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Poland,"27.05.99, 16 years",-,-,-,-,-,-,-,Poland,"31.10.99, 15 years",-,-,-,-,-,-,-,Belgium,"24.09.93, 21 years",-,-,-,-,-,-,-,United Kingdom,"23.08.93, 21 years",-,-,-,-,-,-,-
01.01.70,qual.,female,Jazzamay Drew,Hessah Saleh,"6-0, 6-0",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,United Kingdom,"19.07.94, 20 years",-,-,-,-,-,-,-,Kuwait,"25.01.85, 30 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1/4,female,Ksenia Gaydarzhi/Amelie Intert,Marcelina Podlinska/Zuzanna Wilk,"7-5, 4-6, 10-7",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Russia,"08.02.95, 20 years",-,-,-,-,-,-,-,Germany,"30.06.96, 18 years",-,-,-,-,-,-,-,Poland,"27.05.99, 16 years",-,-,-,-,-,-,-,Poland,"31.10.99, 15 years",-,-,-,-,-,-,-
01.01.70,1/2,female,Shiho Akita/Yuuki Tanaka,Danielle Konotoptseva/Midori Yamamoto,"6-4, 6-1",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Japan,"18.01.90, 25 years",-,-,-,-,-,-,-,Japan,"07.03.90, 25 years",-,-,-,-,-,-,-,United Kingdom,"05.01.95, 20 years",-,-,-,-,-,-,-,Japan,"20.01.93, 22 years",-,-,-,-,-,-,-
01.01.70,1/4,female,Kajsa Rinaldo Persson/Caroline Rohde-Moe,Valeriya Denisenko/Aleksandrina Naydenova,"7-63, 4-6, 10-8",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sweden,"11.11.97, 17 years",-,-,-,-,-,-,-,Norway,"10.04.92, 23 years",-,-,-,-,-,-,-,Russia,"22.06.99, 15 years",-,-,-,-,-,-,-,Bulgaria,"29.02.92, 23 years",-,-,-,-,-,-,-
01.01.70,1st round,female,Barbara Haas/Pia Konig,Diana Shevchenko/Veronika Stotyka,"6-1, 6-0",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Austria,"19.03.96, 19 years",-,-,-,-,-,-,-,Austria,"14.05.93, 22 years",-,-,-,-,-,-,-,Russia,"02.02.95, 20 years",-,-,-,-,-,-,-,Ukraine,"31.10.95, 19 years",-,-,-,-,-,-,-
01.01.70,1/4,female,Shiho Akita/Yuuki Tanaka,Despina Papamichail/Camilla Rosatello,"7-5, 6-4",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Japan,"18.01.90, 25 years",-,-,-,-,-,-,-,Japan,"07.03.90, 25 years",-,-,-,-,-,-,-,Greece,"09.02.93, 22 years",-,-,-,-,-,-,-,Italy,"28.05.95, 20 years",-,-,-,-,-,-,-
01.01.70,qual.,female,Nina Stadler,Veronika Stotyka,"3-6, 6-0, 6-4",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Switzerland,"11.10.95, 19 years",-,-,-,-,876,13,-,Ukraine,"31.10.95, 19 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,fin,female,Aleksandrina Naydenova,Pia Konig,"6-3, 6-4",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bulgaria,"29.02.92, 23 years",-,-,-,-,294,137,-,Austria,"14.05.93, 22 years",-,-,-,-,339,105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,2nd round,female,Shiho Akita,Camilla Rosatello,"6-3, 3-6, 6-2",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Japan,"18.01.90, 25 years",-,-,-,-,879,13,-,Italy,"28.05.95, 20 years",-,-,-,-,796,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,qual.,female,Charlotte Pearce,Ushna Suhail,"6-3, 6-4",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,United Kingdom,"11.03.94, 21 years",-,-,-,-,-,-,-,Pakistan,"26.06.93, 21 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1/4,female,Aleksandrina Naydenova,Katharina Lehnert,"6-4, 7-5",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bulgaria,"29.02.92, 23 years",-,-,-,-,294,137,-,Philippines,"18.02.94, 21 years",-,-,-,-,592,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1st round,female,Kajsa Rinaldo Persson/Caroline Rohde-Moe,Arantxa Andrady/Emma Flood,"7-5, 4-6, 10-8",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sweden,"11.11.97, 17 years",-,-,-,-,-,-,-,Norway,"10.04.92, 23 years",-,-,-,-,-,-,-,India,"26.05.91, 24 years",-,-,-,-,-,-,-,Norway,"13.10.90, 24 years",-,-,-,-,-,-,-
01.01.70,1/2,female,Aleksandrina Naydenova,Eden Silva,"6-3, 6-2",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bulgaria,"29.02.92, 23 years",-,-,-,-,294,137,-,United Kingdom,"14.03.96, 19 years",-,-,-,-,738,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,q 1,female,Zuzanna Wilk,Dominika Paczena,"7-5, 6-0",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Poland,"31.10.99, 15 years",-,-,-,-,-,-,-,Poland,"17.07.99, 15 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1st round,female,Shiho Akita/Yuuki Tanaka,Jazzamay Drew/Nina Stadler,"7-62, 4-6, 12-10",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Japan,"18.01.90, 25 years",-,-,-,-,-,-,-,Japan,"07.03.90, 25 years",-,-,-,-,-,-,-,United Kingdom,"19.07.94, 20 years",-,-,-,-,-,-,-,Switzerland,"11.10.95, 19 years",-,-,-,-,-,-,-
01.01.70,1st round,female,Charlotte Pearce,Ksenia Gaydarzhi,"6-2, 6-1",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,United Kingdom,"11.03.94, 21 years",-,-,-,-,-,-,-,Russia,"08.02.95, 20 years",-,-,-,-,658,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,qual.,female,Camilla Rosatello,Midori Yamamoto,"6-2, 7-62",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Italy,"28.05.95, 20 years",-,-,-,-,796,17,-,Japan,"20.01.93, 22 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1st round,female,Despina Papamichail,Anastasiya Komardina,"6-4, 6-2",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Greece,"09.02.93, 22 years",-,-,-,-,379,89,-,Russia,"08.07.97, 17 years",-,-,-,-,516,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,2nd round,female,Despina Papamichail,Caroline Rohde-Moe,"6-2, 4-6, 6-1",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Greece,"09.02.93, 22 years",-,-,-,-,379,89,-,Norway,"10.04.92, 23 years",-,-,-,-,785,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,2nd round,female,Aleksandrina Naydenova,Simona Heinova,"6-2, 6-1",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bulgaria,"29.02.92, 23 years",-,-,-,-,294,137,-,Czech Republic,"28.05.97, 18 years",-,-,-,-,848,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
